Data Source,nData,percentageLHS,Upper Bound,True Value,Repetition Index
gamma,500,0.93,0.005507971370661973,0.005,81
gamma,500,0.93,0.0,0.005,82
gamma,500,0.93,0.004439614316393779,0.005,83
gamma,500,0.93,0.005172252423175911,0.005,84
gamma,500,0.93,0.005457899404067436,0.005,85
gamma,500,0.93,0.005337687273065806,0.005,86
gamma,500,0.93,0.005400606592269271,0.005,87
gamma,500,0.93,0.00556946587739751,0.005,88
gamma,500,0.93,0.004969859945632194,0.005,89
gamma,500,0.93,0.006312048257779801,0.005,90
gamma,500,0.93,0.005588771660031206,0.005,91
gamma,500,0.93,0.00635810152678043,0.005,92
gamma,500,0.93,0.005956167031952691,0.005,93
gamma,500,0.93,0.005166956491544429,0.005,94
gamma,500,0.93,0.0063702639411996245,0.005,95
gamma,500,0.93,0.005330744076002416,0.005,96
gamma,500,0.93,0.008871606763185323,0.005,97
gamma,500,0.93,0.006234777329153495,0.005,98
gamma,500,0.93,0.00645412579517442,0.005,99
gamma,500,0.93,0.0046701397072517244,0.005,100
gamma,500,0.93,0.005543767156987192,0.005,101
gamma,500,0.93,0.007240668157738881,0.005,102
gamma,500,0.93,0.005081396000714863,0.005,103
gamma,500,0.93,0.005745343151790721,0.005,104
gamma,500,0.93,0.004558982287419343,0.005,105
gamma,500,0.93,0.006675838081066925,0.005,106
gamma,500,0.93,0.006994203639525306,0.005,107
gamma,500,0.93,0.008517557454699764,0.005,108
gamma,500,0.93,0.010012181620397364,0.005,109
gamma,500,0.93,0.007064574389655401,0.005,110
gamma,500,0.93,0.006720895782762156,0.005,111
gamma,500,0.93,0.005973897296866825,0.005,112
gamma,500,0.93,0.005887659346544827,0.005,113
gamma,500,0.93,0.005244796708951544,0.005,114
gamma,500,0.93,0.00463561017105719,0.005,115
gamma,500,0.93,0.006130407016579949,0.005,116
gamma,500,0.93,0.006430111481871211,0.005,117
gamma,500,0.93,0.008559721842220001,0.005,118
gamma,500,0.93,0.0057252193154833445,0.005,119
gamma,500,0.93,0.007141288108186803,0.005,120
gamma,500,0.93,0.004486835305425325,0.005,121
gamma,500,0.93,0.006593211709495267,0.005,122
gamma,500,0.93,0.005459269496110541,0.005,123
gamma,500,0.93,0.0053088906324038135,0.005,124
gamma,500,0.93,0.005526916097658402,0.005,125
gamma,500,0.93,0.006484377805821002,0.005,126
gamma,500,0.93,0.006071457356385273,0.005,127
gamma,500,0.93,0.0054369819019316305,0.005,128
gamma,500,0.93,0.008441351988111334,0.005,129
gamma,500,0.93,0.005409900312515737,0.005,130
gamma,500,0.93,0.006149230701801343,0.005,131
gamma,500,0.93,0.006615773158811397,0.005,132
gamma,500,0.93,0.004976823124018384,0.005,133
gamma,500,0.93,0.005538744548703928,0.005,134
gamma,500,0.93,0.006745514478879172,0.005,135
gamma,500,0.93,0.005763830852827854,0.005,136
gamma,500,0.93,0.005468674309292328,0.005,137
gamma,500,0.93,0.00505107449344967,0.005,138
gamma,500,0.93,0.0052980270713275796,0.005,139
gamma,500,0.93,0.005674995212356083,0.005,140
gamma,500,0.93,0.005735399854965273,0.005,141
gamma,500,0.93,0.005405387122856064,0.005,142
gamma,500,0.93,0.005575169702775659,0.005,143
gamma,500,0.93,0.006424860299966216,0.005,144
gamma,500,0.93,0.005013520462338906,0.005,145
gamma,500,0.93,0.007799156300942523,0.005,146
gamma,500,0.93,0.006968089516124189,0.005,147
gamma,500,0.93,0.0053349831541274675,0.005,148
gamma,500,0.93,0.006881220710003407,0.005,149
gamma,500,0.93,0.0057110829638086155,0.005,150
gamma,500,0.93,0.005692604854820104,0.005,151
gamma,500,0.93,0.00544001014348234,0.005,152
gamma,500,0.93,0.007551134962455104,0.005,153
gamma,500,0.93,0.005071059556881811,0.005,154
gamma,500,0.93,0.0052467317851146306,0.005,155
gamma,500,0.93,0.00695896878707097,0.005,156
gamma,500,0.93,0.005538153839628691,0.005,157
gamma,500,0.93,0.006615676659121078,0.005,158
gamma,500,0.93,0.0057203765244791685,0.005,159
gamma,500,0.93,0.005520291053366922,0.005,160
gamma,500,0.93,0.006900700763005799,0.005,161
gamma,500,0.93,0.005650786030873064,0.005,162
gamma,500,0.93,0.006292711516778841,0.005,163
gamma,500,0.93,0.006497507862619103,0.005,164
gamma,500,0.93,0.005565194345413002,0.005,165
gamma,500,0.93,0.005748377627824866,0.005,166
gamma,500,0.93,0.006453670639117346,0.005,167
gamma,500,0.93,0.006499358092818836,0.005,168
gamma,500,0.93,0.005380976980779673,0.005,169
gamma,500,0.93,0.004505430711925803,0.005,170
gamma,500,0.93,0.005373948286570131,0.005,171
gamma,500,0.93,0.006384542430365866,0.005,172
gamma,500,0.93,0.004941801173571231,0.005,173
gamma,500,0.93,0.005398524060905128,0.005,174
gamma,500,0.93,0.005876555104719101,0.005,175
gamma,500,0.93,0.005706458016470475,0.005,176
gamma,500,0.93,0.004845037121221838,0.005,177
gamma,500,0.93,0.007305258251231649,0.005,178
gamma,500,0.93,0.005802626726065317,0.005,179
gamma,500,0.93,0.00842692716889172,0.005,180
gamma,500,0.93,0.005129178182082199,0.005,181
gamma,500,0.93,0.0049437712726207415,0.005,182
gamma,500,0.93,0.005400446857031903,0.005,183
gamma,500,0.93,0.005084364351637634,0.005,184
gamma,500,0.93,0.005229466531348969,0.005,185
gamma,500,0.93,0.005035338088268533,0.005,186
gamma,500,0.93,0.004495397824522672,0.005,187
gamma,500,0.93,0.006595925850274476,0.005,188
gamma,500,0.93,0.00813072979261618,0.005,189
gamma,500,0.93,0.006423932982821567,0.005,190
gamma,500,0.93,0.0,0.005,191
gamma,500,0.93,0.0076853044966010645,0.005,192
gamma,500,0.93,0.005645863158882665,0.005,193
gamma,500,0.93,0.010735144308974213,0.005,194
gamma,500,0.93,0.006022623667079179,0.005,195
gamma,500,0.93,0.005673579370417883,0.005,196
gamma,500,0.93,0.006509522365291441,0.005,197
gamma,500,0.93,0.0057653629545134765,0.005,198
gamma,500,0.93,0.0055228475075473765,0.005,199
lognorm,500,0.93,0.006931465887745649,0.005,0
lognorm,500,0.93,0.005904818415623628,0.005,1
lognorm,500,0.93,0.006244114851784861,0.005,2
lognorm,500,0.93,0.005457372832166554,0.005,3
lognorm,500,0.93,0.0058411988563809285,0.005,4
lognorm,500,0.93,0.005803740685812852,0.005,5
lognorm,500,0.93,0.006107212815450119,0.005,6
lognorm,500,0.93,0.00557077443043719,0.005,7
lognorm,500,0.93,0.006357539588300891,0.005,8
lognorm,500,0.93,0.005726732877973104,0.005,9
lognorm,500,0.93,0.006141277672380255,0.005,10
lognorm,500,0.93,0.00591858363183464,0.005,11
lognorm,500,0.93,0.007696968477430291,0.005,12
lognorm,500,0.93,0.005618499920023347,0.005,13
lognorm,500,0.93,0.005988821381070934,0.005,14
lognorm,500,0.93,0.00573885595270724,0.005,15
lognorm,500,0.93,0.004787979178413242,0.005,16
lognorm,500,0.93,0.0056318820734666646,0.005,17
lognorm,500,0.93,0.006193552334191888,0.005,18
lognorm,500,0.93,0.006858810429851812,0.005,19
lognorm,500,0.93,0.006319021174888495,0.005,20
lognorm,500,0.93,0.005735955805536288,0.005,21
lognorm,500,0.93,0.009509139163271509,0.005,22
lognorm,500,0.93,0.004890197010852366,0.005,23
lognorm,500,0.93,0.005985542052571202,0.005,24
lognorm,500,0.93,0.006233334082483887,0.005,25
lognorm,500,0.93,0.006343911904255215,0.005,26
lognorm,500,0.93,0.005529231830033616,0.005,27
lognorm,500,0.93,0.006482219401785661,0.005,28
lognorm,500,0.93,0.004905590993182003,0.005,29
lognorm,500,0.93,0.005989095006954936,0.005,30
lognorm,500,0.93,0.006835630201162341,0.005,31
lognorm,500,0.93,0.005696697398491952,0.005,32
lognorm,500,0.93,0.005992948389590572,0.005,33
lognorm,500,0.93,0.005772869436177483,0.005,34
lognorm,500,0.93,0.004461442076363734,0.005,35
lognorm,500,0.93,0.005686878756955774,0.005,36
lognorm,500,0.93,0.005917486359785584,0.005,37
lognorm,500,0.93,0.0067491947495316755,0.005,38
lognorm,500,0.93,0.006747124085465882,0.005,39
lognorm,500,0.93,0.006579717409069477,0.005,40
lognorm,500,0.93,0.006015272184821588,0.005,41
lognorm,500,0.93,0.006041194958412383,0.005,42
lognorm,500,0.93,0.005055131050755783,0.005,43
lognorm,500,0.93,0.0053705009177749214,0.005,44
lognorm,500,0.93,0.0049504228203979365,0.005,45
lognorm,500,0.93,0.005446414440913459,0.005,46
lognorm,500,0.93,0.005838097994021625,0.005,47
lognorm,500,0.93,0.00542356240458655,0.005,48
lognorm,500,0.93,0.0061345414426935575,0.005,49
lognorm,500,0.93,0.005806854685235601,0.005,50
lognorm,500,0.93,0.005527463074323306,0.005,51
lognorm,500,0.93,0.006257754884287189,0.005,52
lognorm,500,0.93,0.005884605515294462,0.005,53
lognorm,500,0.93,0.006572927634937059,0.005,54
lognorm,500,0.93,0.005249525825809005,0.005,55
lognorm,500,0.93,0.007115999169171306,0.005,56
lognorm,500,0.93,0.005608497185424467,0.005,57
lognorm,500,0.93,0.008107501937511565,0.005,58
lognorm,500,0.93,0.006219099073223667,0.005,59
lognorm,500,0.93,0.008134510667960252,0.005,60
lognorm,500,0.93,0.006157553193146464,0.005,61
lognorm,500,0.93,0.006874890412271305,0.005,62
lognorm,500,0.93,0.005891967206249207,0.005,63
lognorm,500,0.93,0.0061308241020207105,0.005,64
lognorm,500,0.93,0.005967196148608209,0.005,65
lognorm,500,0.93,0.005005284694707705,0.005,66
lognorm,500,0.93,0.0069375537290762785,0.005,67
lognorm,500,0.93,0.005603108276679635,0.005,68
lognorm,500,0.93,0.006112921504404474,0.005,69
lognorm,500,0.93,0.0070732967176662335,0.005,70
lognorm,500,0.93,0.006767224240653172,0.005,71
lognorm,500,0.93,0.006362531171329901,0.005,72
lognorm,500,0.93,0.006526150582824334,0.005,73
lognorm,500,0.93,0.005754682966270951,0.005,74
lognorm,500,0.93,0.0050260009385032604,0.005,75
lognorm,500,0.93,0.006149027942946687,0.005,76
lognorm,500,0.93,0.006401903660114686,0.005,77
lognorm,500,0.93,0.005043869863082525,0.005,78
lognorm,500,0.93,0.007734983444257362,0.005,79
lognorm,500,0.93,0.005591088274084302,0.005,80
lognorm,500,0.93,0.006534449378531006,0.005,81
lognorm,500,0.93,0.005601393613642649,0.005,82
lognorm,500,0.93,0.00522853277962107,0.005,83
lognorm,500,0.93,0.005796158196227667,0.005,84
lognorm,500,0.93,0.005876328488791914,0.005,85
lognorm,500,0.93,0.005160657658494251,0.005,86
lognorm,500,0.93,0.006361331395686531,0.005,87
lognorm,500,0.93,0.006038116418795082,0.005,88
lognorm,500,0.93,0.005336282041396488,0.005,89
lognorm,500,0.93,0.005829466992456029,0.005,90
lognorm,500,0.93,0.005448804005210761,0.005,91
lognorm,500,0.93,0.005499935323797987,0.005,92
lognorm,500,0.93,0.006162499354788522,0.005,93
lognorm,500,0.93,0.005454581922520703,0.005,94
lognorm,500,0.93,0.006146877359038771,0.005,95
lognorm,500,0.93,0.007274294269523609,0.005,96
lognorm,500,0.93,0.007248877000470657,0.005,97
lognorm,500,0.93,0.005775230941368271,0.005,98
lognorm,500,0.93,0.006373335480553366,0.005,99
lognorm,500,0.93,0.007098176204171327,0.005,100
lognorm,500,0.93,0.006758429283667197,0.005,101
lognorm,500,0.93,0.0058859160229133315,0.005,102
lognorm,500,0.93,0.005237803424812387,0.005,103
lognorm,500,0.93,0.006270058434063008,0.005,104
lognorm,500,0.93,0.006347253130894209,0.005,105
lognorm,500,0.93,0.004612949137086264,0.005,106
lognorm,500,0.93,0.006087187020465072,0.005,107
lognorm,500,0.93,0.004773908780221173,0.005,108
lognorm,500,0.93,0.005698370441437612,0.005,109
lognorm,500,0.93,0.006678011762626574,0.005,110
lognorm,500,0.93,0.005181486736279163,0.005,111
lognorm,500,0.93,0.005802457433261072,0.005,112
lognorm,500,0.93,0.004965273957569751,0.005,113
lognorm,500,0.93,0.006006877644022992,0.005,114
lognorm,500,0.93,0.0058913478743941,0.005,115
lognorm,500,0.93,0.005758391238543132,0.005,116
lognorm,500,0.93,0.004406775692447692,0.005,117
lognorm,500,0.93,0.006118219398258067,0.005,118
lognorm,500,0.93,0.0055641799079166,0.005,119
lognorm,500,0.93,0.005787534183855438,0.005,120
lognorm,500,0.93,0.0063465709804926135,0.005,121
lognorm,500,0.93,0.006562569227195832,0.005,122
lognorm,500,0.93,0.00642655460218864,0.005,123
lognorm,500,0.93,0.005724081881967386,0.005,124
lognorm,500,0.93,0.006195998063807939,0.005,125
lognorm,500,0.93,0.0067732170868948175,0.005,126
lognorm,500,0.93,0.008657928113705143,0.005,127
lognorm,500,0.93,0.006812396254593348,0.005,128
lognorm,500,0.93,0.007413040110026821,0.005,129
lognorm,500,0.93,0.006644022899487732,0.005,130
lognorm,500,0.93,0.005515381121800334,0.005,131
lognorm,500,0.93,0.005056259030804109,0.005,132
lognorm,500,0.93,0.005755914092576674,0.005,133
lognorm,500,0.93,0.006667041066196792,0.005,134
lognorm,500,0.93,0.0066090681676885124,0.005,135
lognorm,500,0.93,0.00490403411380754,0.005,136
lognorm,500,0.93,0.005619059299522708,0.005,137
lognorm,500,0.93,0.005352180483433701,0.005,138
lognorm,500,0.93,0.005923463699583855,0.005,139
lognorm,500,0.93,0.004907428958183567,0.005,140
lognorm,500,0.93,0.005353169731222444,0.005,141
lognorm,500,0.93,0.005162885190090725,0.005,142
lognorm,500,0.93,0.005745552378346909,0.005,143
lognorm,500,0.93,0.005385567095134521,0.005,144
lognorm,500,0.93,0.0064509107242512,0.005,145
lognorm,500,0.93,0.006450598571530748,0.005,146
lognorm,500,0.93,0.005281029792818279,0.005,147
lognorm,500,0.93,0.005854141560378195,0.005,148
lognorm,500,0.93,0.006006962506108564,0.005,149
lognorm,500,0.93,0.006223319253059228,0.005,150
lognorm,500,0.93,0.005246365308103736,0.005,151
lognorm,500,0.93,0.005427670500464426,0.005,152
lognorm,500,0.93,0.006792846817113132,0.005,153
lognorm,500,0.93,0.005842510708306409,0.005,154
lognorm,500,0.93,0.007800777444062964,0.005,155
lognorm,500,0.93,0.005676059771138829,0.005,156
lognorm,500,0.93,0.005525614936399737,0.005,157
lognorm,500,0.93,0.005736391832500574,0.005,158
lognorm,500,0.93,0.006136676460170462,0.005,159
lognorm,500,0.93,0.006153037846402675,0.005,160
lognorm,500,0.93,0.00568119158011753,0.005,161
lognorm,500,0.93,0.006316681098449267,0.005,162
lognorm,500,0.93,0.006206552796747003,0.005,163
lognorm,500,0.93,0.0061609604112732985,0.005,164
lognorm,500,0.93,0.0058136351113344375,0.005,165
lognorm,500,0.93,0.0060052097982974785,0.005,166
lognorm,500,0.93,0.005874188515098464,0.005,167
lognorm,500,0.93,0.005788180824600975,0.005,168
lognorm,500,0.93,0.00582536011822579,0.005,169
lognorm,500,0.93,0.00640429504041228,0.005,170
lognorm,500,0.93,0.00619005483084358,0.005,171
lognorm,500,0.93,0.005628487077517949,0.005,172
lognorm,500,0.93,0.00606144036089554,0.005,173
lognorm,500,0.93,0.005744770558707853,0.005,174
lognorm,500,0.93,0.006590054719436581,0.005,175
lognorm,500,0.93,0.005345922866471918,0.005,176
lognorm,500,0.93,0.006503505444410779,0.005,177
lognorm,500,0.93,0.006248875677355617,0.005,178
lognorm,500,0.93,0.005956308630761257,0.005,179
lognorm,500,0.93,0.0056577556537582945,0.005,180
lognorm,500,0.93,0.006338313595074484,0.005,181
lognorm,500,0.93,0.004935269899268326,0.005,182
lognorm,500,0.93,0.00640194830072285,0.005,183
lognorm,500,0.93,0.005218584410204918,0.005,184
lognorm,500,0.93,0.005878656252146151,0.005,185
lognorm,500,0.93,0.0063078374592108605,0.005,186
lognorm,500,0.93,0.0054928857911338185,0.005,187
lognorm,500,0.93,0.005578200648660249,0.005,188
lognorm,500,0.93,0.005731375577465749,0.005,189
lognorm,500,0.93,0.004950255130123283,0.005,190
lognorm,500,0.93,0.007130297796288796,0.005,191
lognorm,500,0.93,0.005263533913725791,0.005,192
lognorm,500,0.93,0.005784637213832669,0.005,193
lognorm,500,0.93,0.005358820862213245,0.005,194
lognorm,500,0.93,0.006552567606462736,0.005,195
lognorm,500,0.93,0.005111905892107592,0.005,196
lognorm,500,0.93,0.005952792010769068,0.005,197
lognorm,500,0.93,0.0058718488971726025,0.005,198
lognorm,500,0.93,0.007466517599279061,0.005,199
pareto,500,0.93,0.004765914018053136,0.005,0
pareto,500,0.93,0.005884897514855856,0.005,1
pareto,500,0.93,0.006476477159073713,0.005,2
pareto,500,0.93,0.0054717016679122505,0.005,3
pareto,500,0.93,0.004829461314126346,0.005,4
pareto,500,0.93,0.005197690090441281,0.005,5
pareto,500,0.93,0.006852535962612434,0.005,6
pareto,500,0.93,0.006301989576680833,0.005,7
pareto,500,0.93,0.005669304272671716,0.005,8
pareto,500,0.93,0.005733004465626674,0.005,9
pareto,500,0.93,0.005188934209241089,0.005,10
pareto,500,0.93,0.005311015376365401,0.005,11
pareto,500,0.93,0.005358758307411622,0.005,12
pareto,500,0.93,0.005051054497173437,0.005,13
pareto,500,0.93,0.0060936773292116575,0.005,14
pareto,500,0.93,0.005632808628551008,0.005,15
pareto,500,0.93,0.006229334306972693,0.005,16
pareto,500,0.93,0.006654285889039144,0.005,17
pareto,500,0.93,0.00610893553121926,0.005,18
pareto,500,0.93,0.0053795043388788245,0.005,19
pareto,500,0.93,0.005821314443340106,0.005,20
pareto,500,0.93,0.0061058109294561385,0.005,21
pareto,500,0.93,0.006064889422422787,0.005,22
pareto,500,0.93,0.0058802937499584,0.005,23
pareto,500,0.93,0.008055744101533736,0.005,24
pareto,500,0.93,0.005688655511959868,0.005,25
pareto,500,0.93,0.0051550785205202974,0.005,26
pareto,500,0.93,0.00562939929859756,0.005,27
pareto,500,0.93,0.006100593900560076,0.005,28
pareto,500,0.93,0.006297467368549469,0.005,29
pareto,500,0.93,0.00593346568396658,0.005,30
pareto,500,0.93,0.0056855361140465245,0.005,31
pareto,500,0.93,0.0066564732979638,0.005,32
pareto,500,0.93,0.006204808873650752,0.005,33
pareto,500,0.93,0.006250612728373204,0.005,34
pareto,500,0.93,0.005878724039511184,0.005,35
pareto,500,0.93,0.005948188196498817,0.005,36
pareto,500,0.93,0.005547444044056173,0.005,37
pareto,500,0.93,0.0059778109565315355,0.005,38
pareto,500,0.93,0.005594812040332563,0.005,39
pareto,500,0.93,0.0053118724728317655,0.005,40
pareto,500,0.93,0.005723002761180551,0.005,41
pareto,500,0.93,0.0054156666733026285,0.005,42
pareto,500,0.93,0.006827989760508203,0.005,43
pareto,500,0.93,0.0073052840292457495,0.005,44
pareto,500,0.93,0.005095134837023967,0.005,45
pareto,500,0.93,0.005871125890237557,0.005,46
pareto,500,0.93,0.005990880964126238,0.005,47
pareto,500,0.93,0.00477297361695046,0.005,48
pareto,500,0.93,0.0060550313077398915,0.005,49
pareto,500,0.93,0.006524947419778073,0.005,50
pareto,500,0.93,0.005664275355634073,0.005,51
pareto,500,0.93,0.0069306889452660485,0.005,52
pareto,500,0.93,0.005553689517911272,0.005,53
pareto,500,0.93,0.005707815507095763,0.005,54
pareto,500,0.93,0.006008794287125423,0.005,55
pareto,500,0.93,0.005968544141043235,0.005,56
pareto,500,0.93,0.006142010318145941,0.005,57
pareto,500,0.93,0.005559000329164562,0.005,58
pareto,500,0.93,0.00509178951878293,0.005,59
pareto,500,0.93,0.005477648998802022,0.005,60
pareto,500,0.93,0.005433756963258221,0.005,61
pareto,500,0.93,0.0059765874213302045,0.005,62
pareto,500,0.93,0.006154408564499865,0.005,63
pareto,500,0.93,0.006231344029053965,0.005,64
pareto,500,0.93,0.005845458016835443,0.005,65
pareto,500,0.93,0.00571117586917267,0.005,66
pareto,500,0.93,0.006148924553282373,0.005,67
pareto,500,0.93,0.0058649188428441445,0.005,68
pareto,500,0.93,0.006094034406068287,0.005,69
pareto,500,0.93,0.005592598762777935,0.005,70
pareto,500,0.93,0.005626491667654118,0.005,71
pareto,500,0.93,0.005909532061396021,0.005,72
pareto,500,0.93,0.005358653024426578,0.005,73
pareto,500,0.93,0.004873830431377797,0.005,74
pareto,500,0.93,0.005386889504363005,0.005,75
pareto,500,0.93,0.006376085731723265,0.005,76
pareto,500,0.93,0.005153218720719109,0.005,77
pareto,500,0.93,0.004645187312234945,0.005,78
pareto,500,0.93,0.005794097476562998,0.005,79
pareto,500,0.93,0.005595106219121383,0.005,80
pareto,500,0.93,0.004960646192819675,0.005,81
pareto,500,0.93,0.006259800337668759,0.005,82
pareto,500,0.93,0.005391448755342721,0.005,83
pareto,500,0.93,0.0058276416410612455,0.005,84
pareto,500,0.93,0.0067051477171266955,0.005,85
pareto,500,0.93,0.0061499015018701385,0.005,86
pareto,500,0.93,0.005734558739541407,0.005,87
pareto,500,0.93,0.005393770544155648,0.005,88
pareto,500,0.93,0.006220012549110407,0.005,89
pareto,500,0.93,0.006121776425238378,0.005,90
pareto,500,0.93,0.005758989925442855,0.005,91
pareto,500,0.93,0.006346169554949939,0.005,92
pareto,500,0.93,0.00595035055862736,0.005,93
pareto,500,0.93,0.00534159982982124,0.005,94
pareto,500,0.93,0.005614888290258514,0.005,95
pareto,500,0.93,0.005361284705316955,0.005,96
pareto,500,0.93,0.006046505211472097,0.005,97
pareto,500,0.93,0.006288838809352382,0.005,98
pareto,500,0.93,0.005526260097134102,0.005,99
pareto,500,0.93,0.00607277324367662,0.005,100
